,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99,event_100,event_101,event_102,event_103,event_104,event_105,event_106,event_107,event_108,event_109,event_110,event_111,event_112,event_113,event_114,event_115,event_116,event_117,event_118,event_119,event_120,event_121,event_122,event_123,event_124,event_125,event_126,event_127,event_128,event_129,event_130,event_131,event_132,event_133,event_134,event_135,event_136,event_137,event_138,event_139,event_140,event_141,event_142,event_143,event_144,event_145,event_146,event_147,event_148,event_149,event_150,event_151,event_152,event_153,event_154,event_155,event_156,event_157,event_158,event_159,event_160,event_161,event_162,event_163,event_164,event_165,event_166,event_167,event_168,event_169,event_170,event_171,event_172,event_173,event_174,event_175,event_176,event_177,event_178,event_179,event_180,event_181,event_182,event_183,event_184,event_185,event_186,event_187,event_188,event_189,event_190,event_191,event_192,event_193,event_194,event_195,event_196,event_197,event_198,event_199
2428,53.0,52.0,54.0,51.0,51.0,53.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,54.0,55.0,51.0,52.0,53.0,52.0,55.0,51.0,51.0,52.0,53.0,52.0,51.0,53.0,49.0,54.0,52.0,52.0,54.0,54.0,51.0,52.0,52.0,52.0,50.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0,52.0,53.0,51.0,52.0,51.0,53.0,52.0,54.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,55.0,53.0,51.0,52.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,51.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,51.0,52.0,51.0,54.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,55.0,51.0,54.0,53.0,52.0,53.0,51.0,51.0,53.0,55.0,51.0,54.0,51.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,55.0,54.0,53.0,53.0,52.0,52.0,50.0,53.0,54.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,55.0,53.0,51.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,56.0,53.0,54.0,51.0,53.0,52.0,52.0,53.0,54.0,55.0,53.0,52.0,52.0,52.0,51.0,53.0,55.0,53.0,52.0,55.0,54.0,53.0,52.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,54.0
2429,54.0,53.0,53.0,53.0,53.0,55.0,51.0,52.0,54.0,53.0,56.0,53.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,50.0,54.0,52.0,52.0,52.0,53.0,54.0,51.0,54.0,54.0,52.0,52.0,51.0,51.0,53.0,54.0,54.0,55.0,52.0,53.0,54.0,49.0,50.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,51.0,54.0,51.0,52.0,54.0,52.0,51.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,55.0,53.0,52.0,52.0,54.0,52.0,52.0,54.0,52.0,53.0,54.0,54.0,54.0,53.0,52.0,57.0,49.0,57.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,54.0,54.0,53.0,50.0,54.0,53.0,54.0,54.0,53.0,51.0,50.0,53.0,54.0,54.0,52.0,53.0,52.0,54.0,53.0,55.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,50.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,52.0,56.0,51.0,53.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,55.0,54.0,53.0,53.0,54.0,53.0,52.0,50.0,53.0,56.0,54.0,53.0,52.0,52.0
2430,53.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,51.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,50.0,53.0,51.0,51.0,52.0,53.0,52.0,55.0,51.0,52.0,54.0,55.0,51.0,51.0,52.0,54.0,53.0,53.0,51.0,53.0,55.0,50.0,54.0,50.0,52.0,52.0,54.0,52.0,51.0,53.0,51.0,55.0,55.0,53.0,54.0,55.0,52.0,50.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,55.0,51.0,56.0,54.0,54.0,54.0,53.0,54.0,52.0,52.0,53.0,54.0,55.0,54.0,51.0,49.0,53.0,55.0,52.0,51.0,55.0,51.0,55.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,55.0,53.0,54.0,53.0,54.0,54.0,52.0,52.0,53.0,50.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,55.0,54.0,54.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,51.0,51.0,52.0,52.0,55.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,51.0,53.0,50.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,51.0,54.0,55.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,53.0,55.0,52.0,52.0,53.0,53.0,50.0,54.0
2431,54.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,50.0,54.0,53.0,54.0,52.0,53.0,53.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,50.0,52.0,51.0,53.0,51.0,52.0,51.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,52.0,53.0,55.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,56.0,55.0,52.0,52.0,51.0,52.0,52.0,50.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,57.0,53.0,53.0,52.0,52.0,52.0,49.0,51.0,52.0,52.0,55.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,54.0,54.0,52.0,54.0,49.0,54.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,55.0,51.0,52.0,55.0,54.0,52.0,51.0,50.0,51.0,52.0,53.0,52.0,53.0,52.0,50.0,52.0,53.0,54.0,53.0,54.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,50.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,56.0,53.0,51.0,53.0,53.0,52.0,52.0
2432,52.0,52.0,55.0,53.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,50.0,52.0,51.0,54.0,55.0,51.0,54.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,51.0,53.0,55.0,54.0,53.0,51.0,51.0,53.0,53.0,51.0,52.0,55.0,53.0,54.0,49.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,52.0,54.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,55.0,51.0,52.0,52.0,54.0,54.0,52.0,53.0,52.0,54.0,53.0,51.0,56.0,52.0,53.0,52.0,53.0,51.0,56.0,50.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,48.0,54.0,51.0,54.0,53.0,52.0,55.0,52.0,52.0,53.0,51.0,54.0,54.0,53.0,55.0,55.0,52.0,54.0,53.0,54.0,52.0,52.0,51.0,53.0,51.0,51.0,54.0,52.0,52.0,53.0,50.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,50.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,53.0,51.0,52.0,52.0,52.0,54.0,53.0,51.0,52.0,51.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,53.0,51.0
2433,52.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,50.0,50.0,54.0,50.0,53.0,52.0,55.0,54.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,53.0,52.0,55.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,51.0,55.0,53.0,49.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,55.0,54.0,55.0,53.0,52.0,54.0,54.0,52.0,50.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,54.0,50.0,55.0,53.0,53.0,53.0,50.0,52.0,53.0,53.0,50.0,54.0,52.0,52.0,51.0,52.0,54.0,51.0,52.0,51.0,53.0,53.0,52.0,54.0,54.0,50.0,54.0,52.0,53.0,55.0,50.0,52.0,50.0,51.0,50.0,53.0,50.0,54.0,53.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,55.0,52.0,53.0,54.0,53.0,53.0,52.0,54.0,54.0,55.0,49.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,50.0,51.0,51.0,53.0,55.0,52.0,52.0,51.0,54.0,53.0,51.0,52.0,52.0,54.0,54.0,52.0,52.0,51.0,52.0,51.0,51.0,54.0,52.0,53.0,53.0,50.0,52.0,53.0,51.0,52.0,50.0,52.0,53.0,51.0,52.0,51.0,54.0,53.0,54.0,52.0,50.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,57.0
2434,52.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,50.0,54.0,52.0,55.0,55.0,53.0,51.0,53.0,53.0,53.0,56.0,50.0,52.0,53.0,51.0,53.0,53.0,51.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,55.0,54.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,54.0,54.0,54.0,51.0,51.0,53.0,55.0,55.0,54.0,51.0,54.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,51.0,55.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,51.0,53.0,54.0,54.0,52.0,54.0,53.0,55.0,52.0,50.0,55.0,55.0,51.0,51.0,51.0,54.0,54.0,53.0,51.0,51.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,55.0,54.0,53.0,54.0,53.0,51.0,50.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,54.0,51.0,52.0,53.0,53.0,55.0,52.0,52.0,54.0,51.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,51.0,52.0,54.0,53.0,53.0,49.0
2435,54.0,53.0,51.0,52.0,53.0,53.0,50.0,51.0,53.0,52.0,52.0,52.0,56.0,53.0,53.0,53.0,54.0,53.0,54.0,55.0,52.0,53.0,53.0,53.0,51.0,51.0,55.0,52.0,51.0,52.0,53.0,54.0,55.0,52.0,54.0,53.0,54.0,52.0,54.0,51.0,54.0,50.0,51.0,54.0,52.0,53.0,55.0,52.0,54.0,51.0,52.0,53.0,52.0,55.0,51.0,53.0,51.0,52.0,55.0,50.0,53.0,53.0,52.0,56.0,52.0,53.0,54.0,50.0,54.0,52.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,54.0,52.0,52.0,51.0,52.0,49.0,54.0,52.0,52.0,51.0,55.0,55.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,55.0,53.0,55.0,54.0,52.0,53.0,53.0,53.0,50.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,52.0,55.0,54.0,53.0,54.0,52.0,51.0,52.0,54.0,56.0,52.0,51.0,56.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,52.0,55.0,53.0,53.0,52.0,53.0,50.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,51.0,52.0,55.0,53.0,52.0,49.0,53.0,53.0,54.0,53.0,52.0,51.0,54.0,53.0,51.0,53.0,52.0,53.0,54.0,53.0,51.0,54.0,51.0,53.0,51.0,53.0,55.0,53.0,53.0,51.0,53.0,54.0,53.0,49.0
2436,53.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,51.0,53.0,51.0,53.0,51.0,54.0,54.0,51.0,48.0,52.0,51.0,54.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,53.0,52.0,52.0,55.0,53.0,51.0,53.0,53.0,50.0,53.0,54.0,51.0,55.0,51.0,53.0,55.0,54.0,51.0,51.0,53.0,51.0,49.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,55.0,54.0,51.0,50.0,50.0,55.0,55.0,54.0,52.0,53.0,50.0,50.0,52.0,48.0,54.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,51.0,50.0,50.0,51.0,52.0,52.0,54.0,54.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0,54.0,52.0,50.0,52.0,54.0,54.0,53.0,53.0,52.0,53.0,52.0,55.0,52.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,55.0,55.0,52.0,53.0,54.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,55.0,51.0,54.0,53.0,54.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,49.0,53.0,55.0,52.0,53.0,52.0,51.0,52.0,48.0,53.0,54.0,53.0,53.0,53.0,52.0
2437,54.0,53.0,52.0,53.0,53.0,51.0,53.0,54.0,55.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,55.0,53.0,52.0,50.0,52.0,53.0,51.0,49.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,50.0,53.0,54.0,55.0,54.0,52.0,52.0,54.0,54.0,51.0,51.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0,54.0,54.0,52.0,51.0,53.0,55.0,53.0,49.0,52.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,54.0,53.0,52.0,51.0,54.0,52.0,54.0,56.0,53.0,52.0,55.0,55.0,54.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,51.0,50.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0,50.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,52.0,51.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,55.0,53.0,52.0,52.0,55.0
2438,55.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,51.0,52.0,53.0,51.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,50.0,53.0,52.0,52.0,52.0,55.0,52.0,53.0,56.0,53.0,54.0,54.0,54.0,53.0,53.0,55.0,51.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,55.0,54.0,54.0,52.0,53.0,52.0,50.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,55.0,53.0,51.0,54.0,54.0,52.0,56.0,52.0,54.0,50.0,54.0,53.0,51.0,52.0,53.0,52.0,50.0,53.0,52.0,53.0,54.0,51.0,52.0,53.0,50.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,53.0,55.0,51.0,52.0,52.0,55.0,54.0,54.0,53.0,51.0,51.0,51.0,54.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,51.0,53.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,54.0,55.0,53.0,54.0,52.0,51.0,54.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,52.0,53.0,53.0,55.0,54.0,54.0,52.0,51.0,54.0,50.0,54.0,51.0,52.0,50.0,53.0,52.0,54.0,54.0,53.0,52.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0,55.0,53.0,51.0,53.0,54.0,52.0,51.0
2439,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0,55.0,53.0,52.0,55.0,52.0,54.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,55.0,52.0,54.0,51.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0,52.0,50.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,52.0,52.0,54.0,50.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,51.0,55.0,52.0,51.0,54.0,53.0,53.0,53.0,51.0,54.0,55.0,53.0,53.0,52.0,54.0,52.0,54.0,53.0,53.0,54.0,52.0,50.0,54.0,53.0,53.0,53.0,51.0,56.0,53.0,51.0,51.0,50.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,50.0,52.0,53.0,54.0,52.0,54.0,53.0,53.0,51.0,54.0,55.0,54.0,52.0,54.0,53.0,54.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,52.0,50.0,52.0,52.0,53.0,50.0,53.0,47.0,54.0,53.0,52.0,52.0,55.0,51.0,53.0,54.0,52.0,54.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,55.0,52.0,53.0,53.0,52.0,52.0,50.0,51.0,52.0,53.0,53.0,54.0,55.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0,52.0,50.0,53.0,52.0,52.0,52.0,50.0,54.0,53.0,53.0,52.0,52.0
2440,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,53.0,54.0,51.0,52.0,54.0,53.0,50.0,52.0,53.0,55.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,54.0,52.0,50.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,55.0,50.0,55.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,50.0,49.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,51.0,54.0,54.0,51.0,55.0,52.0,52.0,52.0,55.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,50.0,55.0,53.0,53.0,54.0,52.0,52.0,54.0,54.0,54.0,52.0,56.0,51.0,55.0,51.0,55.0,52.0,56.0,51.0,52.0,54.0,52.0,51.0,53.0,51.0,51.0,53.0,54.0,53.0,53.0,53.0,50.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0,54.0,53.0,53.0,54.0,56.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,51.0,54.0,51.0,51.0,55.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,54.0,54.0,52.0,53.0,52.0,53.0,55.0,53.0,51.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,53.0,54.0,53.0,54.0,51.0,53.0,55.0,52.0,53.0,51.0,51.0,51.0,52.0,51.0,55.0,53.0,52.0,54.0,55.0
2441,53.0,53.0,54.0,54.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,54.0,51.0,55.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,55.0,53.0,51.0,52.0,53.0,54.0,53.0,50.0,51.0,52.0,53.0,53.0,53.0,55.0,52.0,52.0,53.0,52.0,52.0,49.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,55.0,52.0,52.0,50.0,51.0,53.0,51.0,54.0,50.0,52.0,52.0,52.0,51.0,53.0,51.0,53.0,52.0,52.0,50.0,51.0,54.0,52.0,52.0,52.0,51.0,55.0,50.0,51.0,53.0,53.0,55.0,54.0,53.0,51.0,54.0,53.0,53.0,49.0,54.0,53.0,52.0,54.0,52.0,51.0,54.0,51.0,53.0,55.0,52.0,49.0,53.0,54.0,53.0,52.0,54.0,50.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,52.0,51.0,54.0,52.0,52.0,53.0,49.0,52.0,52.0,52.0,54.0,53.0,52.0,55.0,53.0,54.0,53.0,53.0,53.0,47.0,52.0,53.0,52.0,53.0,50.0,51.0,54.0,50.0,52.0,52.0,51.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,53.0,54.0,53.0
2442,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,52.0,49.0,54.0,53.0,51.0,52.0,51.0,51.0,51.0,54.0,53.0,54.0,52.0,54.0,52.0,51.0,50.0,55.0,54.0,53.0,50.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,50.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,54.0,53.0,51.0,52.0,53.0,52.0,55.0,54.0,51.0,55.0,52.0,54.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,54.0,51.0,53.0,51.0,52.0,55.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,50.0,51.0,52.0,52.0,53.0,51.0,54.0,54.0,52.0,52.0,51.0,56.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,49.0,52.0,52.0,54.0,54.0,54.0,54.0,55.0,54.0,52.0,52.0,53.0,54.0,53.0,51.0,51.0,53.0,53.0,51.0,52.0,54.0,54.0,52.0,51.0,52.0,51.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,52.0,54.0,51.0,54.0,52.0,56.0,53.0,51.0,50.0,52.0,52.0,52.0,52.0,54.0,54.0,50.0,53.0,53.0,52.0,48.0
2443,53.0,53.0,54.0,49.0,54.0,53.0,51.0,53.0,53.0,50.0,53.0,52.0,50.0,55.0,53.0,53.0,53.0,55.0,53.0,52.0,51.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,48.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,50.0,54.0,53.0,51.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,50.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,51.0,53.0,53.0,55.0,53.0,52.0,50.0,53.0,52.0,53.0,53.0,50.0,53.0,50.0,53.0,50.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,50.0,51.0,51.0,52.0,54.0,53.0,52.0,55.0,54.0,52.0,54.0,51.0,53.0,51.0,52.0,53.0,52.0,51.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,54.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0,53.0,55.0,51.0,52.0,53.0,49.0,52.0,54.0,52.0,54.0,54.0,51.0,53.0,53.0,51.0,54.0,50.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,50.0,53.0,53.0,50.0,52.0,54.0,53.0,52.0,51.0,53.0,51.0,50.0,53.0,52.0,49.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,51.0
